F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file_path,group
30.55052,0.13144457,27.363289,30.496315,33.83782,6.4745293,110.44827,149.25652,100.31641,249.64879,0.60591394,0.6518706,0.30155137,0.48455977,0.8554494,0.553898,8.976851,4.9919367,6.053214,3.9199286,0.31013724,0.8455599,16.09833,0.80209786,11.803951,0.9475747,2.3929973,6.0023823,-5.1232452,-2.4894476,0.040825564,1.5607363,1.2993672,0.77725905,5.380397,0.6538031,2.7123618,2.7677438,21.388767,0.43630695,503.448,0.2810653,1289.2793,0.17036848,-63.510544,-1.3993427,1533.7632,0.18157235,1112.9512,0.4248424,-71.093285,-1.1394871,2533.4329,0.107339144,819.23224,0.53377193,-73.0846,-1.0863897,-14.594277,-0.44666108,22.562677,0.36968207,0.0067195655,5.507137,-0.031052597,-0.45942256,0.37847844,0.7414992,22.015718,0.4033624,12.384032,0.95878685,1.8673565,8.558283,-8.197842,-1.5671908,-10.943827,20.000135,-0.044382337,-0.008792632,0.14802144,3.215373,2.171015,0.3144737,0.29601768,0.13590476,0.16415842,-31.858036,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\31_CF55_2.wav,HC
35.58377,0.09684593,32.96681,34.996975,38.019077,5.052269,91.53071,247.95029,30.841024,31.093561,0.66933274,0.5800226,0.3491264,0.56268024,0.93502784,0.58590144,10.69427,5.9182105,7.435989,4.599719,0.3368717,0.79633486,16.862679,0.59862024,9.3036375,1.1964741,8.535981,1.5448401,-14.980335,-1.0672885,0.029787688,1.3443376,1.0953716,0.7075428,7.216682,0.50538045,5.5495887,1.4235395,21.629448,0.39950854,485.07626,0.29005313,1206.1833,0.20763494,-51.733795,-1.5698028,1585.445,0.16252744,1086.7927,0.5263321,-58.35074,-1.1832293,2528.5315,0.11922278,901.6422,0.60209906,-59.20179,-1.1554425,-13.85351,-0.43963155,21.495575,0.34197032,0.0116494475,3.0549538,-0.028774856,-0.43655875,0.3869251,0.71346194,20.074617,0.39550632,9.02947,1.3063304,9.443464,1.4823239,-18.836742,-0.81225556,-10.332066,19.290588,-0.0364526,-0.012347616,0.14728495,4.2056074,1.9649123,0.3947619,0.33722067,0.10684931,0.11958692,-31.834986,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\32_CF22_3.wav,HC
34.088703,0.15198882,32.461975,34.51303,37.40784,4.9458656,351.60803,621.2388,95.58004,116.47476,0.90677184,0.62436324,0.4130481,0.7856825,1.3360342,0.9229861,15.862258,8.779748,13.624717,8.291185,0.7265248,1.2483482,14.740186,0.82932436,10.275739,1.1882852,0.24122572,57.31531,3.90468,3.1834176,0.034668192,1.7597238,1.244085,0.81513196,6.370674,0.69168687,4.5483236,4.058449,15.969232,1.1180508,462.66064,0.2909067,1189.4192,0.17489597,-78.05838,-1.1749837,1504.951,0.14588249,905.4101,0.4409838,-76.50814,-1.0770257,2525.8008,0.08613175,933.3717,0.57569593,-77.81391,-1.0457209,-12.662692,-0.5105624,20.049917,0.42160556,-0.0052185296,-7.7596774,-0.023867242,-0.50442296,0.7912094,1.0245887,19.919888,0.45939583,7.9051795,1.4291205,-1.1665899,-13.3177595,1.2652167,10.02198,-11.983053,20.269598,-0.057104573,-0.0115358,0.5972899,4.6174145,2.8797886,0.22348623,0.22207683,0.11019608,0.12828414,-26.0759,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\33_CF46_3.wav,HC
33.46717,0.108383164,31.37474,33.576786,36.1817,4.806961,156.21745,195.90741,53.492252,135.30556,0.49464315,0.4811127,0.32174182,0.44013998,0.63184434,0.31010252,5.899611,4.855858,3.6803138,3.4382029,0.2163087,0.76093644,18.739607,0.55005634,13.272749,0.7019935,4.514589,2.3462021,-0.9778206,-9.50968,0.03383844,1.7724942,1.0116817,0.679252,7.4696417,0.4664663,7.5899963,1.0389223,25.647135,0.30407172,425.23593,0.26822865,1202.112,0.1619749,-53.790047,-1.572332,1449.2692,0.1318863,948.4202,0.3384715,-63.030876,-1.1474522,2465.6936,0.073490605,822.647,0.4361316,-65.8334,-1.073705,-16.965769,-0.3256453,25.887568,0.26750404,0.018577237,1.7119057,-0.02406926,-0.3921093,0.24276066,0.7115486,22.77015,0.30643067,14.742405,0.62145966,4.7446375,2.3917577,-2.1914723,-4.397143,-8.039326,17.071884,-0.024585992,-0.009638559,0.12768789,2.0326166,1.5857989,0.4776119,0.4743199,0.14999999,0.17836355,-34.76623,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\36_CF59_2.wav,HC
33.46532,0.12657268,32.073826,33.72686,35.87167,3.797844,218.13943,354.3337,54.049953,90.60386,0.4688742,0.5617168,0.26406378,0.39543137,0.627175,0.3631112,6.1556683,3.871143,3.8672125,2.5466132,0.19838198,0.7895698,15.315103,0.60021365,12.614237,0.69881237,-0.6275858,-16.838327,-7.4071054,-1.9479305,0.03549674,1.6933291,1.1921828,0.71832335,5.8798523,0.66387343,3.1253555,4.1162934,23.128666,0.5591592,471.01932,0.316585,1196.087,0.18064243,-72.9539,-1.2550128,1513.6583,0.1594542,953.0141,0.40088326,-77.03719,-1.062076,2609.4495,0.08739882,778.8957,0.61406994,-80.65911,-0.98325515,-13.950388,-0.36951798,23.072044,0.28498688,0.01432723,2.2061815,-0.02239463,-0.50014,0.237166,0.7032544,19.259966,0.36109287,12.668056,0.6639728,0.2791413,41.65867,-13.004118,-1.0454149,-9.651401,19.322857,-0.027399525,-0.0067396034,0.11746825,2.910361,2.1970706,0.29931816,0.29440022,0.14487804,0.17467909,-36.103405,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\37_CF69_1.wav,HC
22.344229,0.12259352,20.597366,22.142448,23.983795,3.3864288,132.75133,178.68059,64.17913,113.96173,0.67925173,0.5010474,0.391621,0.60413,0.95123833,0.55961734,9.216115,4.7360215,7.9348264,4.786285,0.774187,1.1374887,21.806162,0.5312179,8.9220085,1.0533292,3.5801194,3.1654994,-1.6044332,-7.920833,0.04829058,1.419661,1.719105,0.6996197,1.2502185,2.7189496,1.229938,5.8639054,18.316856,0.5069441,463.992,0.35922584,1260.8253,0.1545505,-69.04257,-1.3514103,1447.533,0.1664234,987.888,0.32086128,-76.299675,-1.144089,2485.931,0.11579649,842.2733,0.37813354,-81.10119,-1.0329372,-15.6221,-0.3701784,26.004473,0.25775728,-0.0042839083,-8.971216,-0.023237305,-0.51259685,0.70973355,0.85497445,26.969048,0.30399507,7.275258,1.330841,3.8308275,3.0836463,-4.9273477,-2.576767,-19.579693,30.371828,-0.066893004,-0.012954682,0.89348155,4.670051,2.668361,0.23438095,0.23922859,0.13178948,0.15604302,-26.656347,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\38_CM27_3.wav,HC
25.515081,0.16417691,22.390533,25.309225,28.552277,6.161743,155.13293,233.0858,76.73282,172.58522,0.33051842,0.53341603,0.16731766,0.30799586,0.4660859,0.29876825,4.770882,2.8705406,3.8936322,2.1734948,0.27281225,0.82472694,22.595251,0.60716605,11.93643,0.79285324,4.3378577,2.8513424,-0.5266386,-22.506138,0.046249405,1.3049052,1.5434607,0.7269507,2.8983064,1.2921603,3.4705617,3.6856453,23.14412,0.38424757,497.08868,0.3678578,1237.4257,0.17190327,-69.94357,-1.2742032,1494.7119,0.19720939,959.11334,0.31612137,-76.91469,-1.0836877,2589.0442,0.11607338,845.02057,0.43108958,-82.43689,-0.962094,-17.824528,-0.34564713,29.062471,0.2671676,-0.02783476,-1.3225731,-0.023917314,-0.52456754,0.28187123,0.68995255,28.71662,0.33315134,11.156201,0.87401813,3.9216266,3.544329,-2.6378279,-4.8580236,-20.919422,32.43872,-0.07848395,-0.009231978,0.25527358,4.315961,2.2560477,0.2880723,0.26473653,0.14467531,0.20227657,-36.51686,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\39_CM27_3.wav,HC
32.162933,0.12881082,31.873516,32.99674,34.417957,2.5444412,285.6794,438.01782,98.831276,122.33128,0.35096183,0.33733127,0.2455128,0.32961094,0.43919358,0.19368078,2.6902573,1.6940137,2.075914,1.3210262,0.6060487,1.1087861,18.35024,0.49760783,15.802695,0.45635304,6.7639203,1.4435995,3.4991868,2.8710673,0.03872217,2.1712816,1.162767,0.6497049,5.8002496,0.8681696,2.7406104,4.7364035,24.269028,0.444554,505.64185,0.31136516,1262.1614,0.17697714,-92.33471,-1.0414912,1589.3545,0.13952394,1101.244,0.2661418,-100.07058,-0.8697851,2627.2957,0.091687866,1008.6787,0.31248942,-102.77457,-0.82233363,-22.178368,-0.28627667,33.90834,0.2214731,-0.04597319,-0.7965756,-0.024911875,-0.36837155,0.48504668,0.9400225,23.801535,0.2176025,15.853058,0.4473266,4.6985855,2.3448756,-1.5429572,-5.8432593,-25.267761,36.62642,-0.092373624,-0.010644286,0.7580503,3.8197095,2.1219654,0.25252253,0.26165265,0.2076415,0.26065427,-29.509148,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\40_CF59_1.wav,HC
19.875717,0.16096614,17.531427,19.597202,22.171722,4.640295,220.26723,351.34756,49.50279,48.045246,0.681968,0.42220363,0.4203799,0.64965576,0.9216337,0.50125384,6.417142,3.511151,5.298857,3.5697372,1.0441355,1.1323545,23.38176,0.4756248,15.4825325,0.58154917,8.68588,1.2785263,3.080549,3.6471293,0.061795592,1.2204874,1.4032471,0.7711999,0.31952205,11.862512,1.2724025,10.691146,24.181156,0.5980213,475.4857,0.4004772,1269.639,0.15359111,-64.461426,-1.3374839,1481.6698,0.19125053,975.4016,0.2956673,-74.69393,-1.0614252,2568.6448,0.11237721,780.14514,0.39434338,-79.91149,-0.9477829,-19.94443,-0.34258568,30.64278,0.25432983,-0.03336497,-1.2636017,-0.015361868,-0.77959365,1.0099542,0.94333977,27.39907,0.30347592,16.768513,0.4963639,9.687343,1.2131084,2.465797,4.9168544,-19.24007,30.766352,-0.06640271,-0.0070627257,1.1203865,3.6676219,2.3135755,0.29380164,0.40333575,0.12927273,0.15642431,-24.721571,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\41_CM71_2.wav,HC
33.97565,0.16273862,32.120426,34.809235,37.649727,5.5293007,441.88712,661.25684,112.327225,129.8169,0.2640784,0.80250466,0.08221685,0.20578037,0.4126439,0.33042705,5.205178,3.1603713,3.9617133,3.3336592,0.15291959,2.3517654,13.944447,0.81792206,4.750678,2.889273,8.120301,1.8994507,-2.4632366,-7.8030396,0.028514924,1.9692142,1.2782165,0.9748134,6.715364,0.7048479,3.3479133,5.2552795,12.85418,1.2801898,496.97577,0.46147954,1098.6577,0.23520155,-104.18651,-0.9221558,1554.023,0.18186468,721.0105,0.5416366,-92.6229,-0.97440535,2582.517,0.103284396,766.542,0.51492494,-92.85904,-0.96799195,-9.992052,-0.78943044,18.057903,0.56060076,0.005788964,8.88873,-0.019629443,-0.73110193,0.16795196,2.3984237,18.030987,0.51943624,-0.69744253,-19.632812,6.6437545,2.7634575,-11.877595,-1.5394906,-17.080076,26.780355,-0.060828317,-0.005205086,0.1338013,3.231503,3.287381,0.16209677,0.15910503,0.12914285,0.16899654,-37.210724,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\42_CF53_4.wav,HC
33.38012,0.14123029,31.48721,33.45146,36.54998,5.062771,159.7404,328.48993,66.64741,95.61276,0.5100989,0.47309178,0.3082409,0.4574634,0.6783734,0.3701325,6.399854,3.539191,4.7960744,3.0749645,0.2538837,0.6743624,21.08743,0.54739374,11.170207,0.817235,-2.101457,-4.493909,-6.59563,-1.8562167,0.042700846,1.8090507,1.1879165,0.833223,6.6941347,0.58377224,2.1465912,5.2472854,27.431276,0.43383947,485.85556,0.25422105,1296.9452,0.1418237,-59.157032,-1.4507874,1485.3536,0.15881503,1112.166,0.33960286,-67.74988,-1.1262752,2556.0251,0.094703406,979.6636,0.43624464,-74.41236,-0.97009933,-16.80444,-0.30784252,27.741457,0.22491552,0.0070518996,4.2267413,-0.027240915,-0.46422586,0.2943658,0.6063121,26.081125,0.318913,11.507944,0.8289005,-2.856241,-3.5656247,-10.992115,-0.98621035,-10.872382,21.296404,-0.04093289,-0.0050161383,0.14480783,4.147239,2.3095822,0.30808508,0.2802213,0.11348837,0.11325795,-34.732666,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\44_CF37_3.wav,HC
35.401066,0.14509347,32.741264,35.432484,38.916164,6.1749,165.74092,324.86252,74.3813,200.79808,0.5086193,0.5388456,0.2706721,0.44024244,0.713078,0.4424059,6.5666146,3.6185253,5.076034,3.2462902,0.21661632,0.7550303,16.682913,0.66011083,9.855784,0.97135067,-2.1214108,-5.126498,-5.776836,-2.4937866,0.03195534,2.0497425,1.0792496,0.87041074,7.9422927,0.5179796,4.763233,2.2862647,24.952784,0.43246338,494.9973,0.2778729,1257.285,0.1665049,-72.580246,-1.2536366,1503.9592,0.14748703,1095.155,0.41222006,-74.51268,-1.0753766,2568.0208,0.10124617,924.0672,0.5653966,-79.52501,-0.96475786,-15.134852,-0.3404789,25.33673,0.24839853,0.00914285,3.501214,-0.025432615,-0.48842993,0.25777775,0.67523015,21.687403,0.37520579,9.77481,1.0349979,-3.5528133,-3.373221,-11.865798,-1.0518254,-10.234112,20.509779,-0.04349509,-0.005156249,0.12445025,3.777917,2.4028416,0.27895653,0.23057349,0.12613207,0.14676751,-35.00191,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\45_CF40_3.wav,HC
33.00261,0.14931007,30.852749,32.746674,36.266205,5.413456,171.53897,194.40433,71.46331,109.26251,0.5871208,0.52797383,0.3295057,0.50497264,0.81551754,0.48601183,8.130569,4.9480367,6.265476,3.6067128,0.32090074,0.78613573,17.484653,0.6845162,11.209638,0.86775875,-0.7538903,-14.685027,-14.765744,-1.0257424,0.04391493,1.8045318,1.3604804,0.7641197,6.0997934,0.6433937,-0.26301166,-40.81241,22.415833,0.50317264,500.35406,0.2798408,1218.5028,0.16383432,-65.86798,-1.3639977,1536.161,0.20261379,994.2648,0.43064505,-72.492836,-1.1037238,2577.3984,0.09922367,761.17737,0.51829356,-75.74965,-1.024039,-16.033384,-0.32173672,24.718906,0.25644118,0.0050385958,6.341793,-0.03515068,-0.390394,0.3897705,0.687182,22.74992,0.38132295,10.773973,0.9042769,-0.8980343,-13.010631,-20.590761,-0.64688784,-10.836068,19.977736,-0.038086373,-0.013607462,0.16333288,4.1216664,2.956752,0.22574626,0.18782486,0.102,0.106525436,-32.305466,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\46_CF39_3.wav,HC
30.052822,0.110555,27.585083,29.892357,32.947174,5.362091,186.30228,384.87704,50.54848,105.0075,0.5171595,0.5945858,0.25285402,0.44616327,0.7326505,0.4797965,7.004,4.802118,4.923281,3.4283633,0.20885643,0.8223739,17.608128,0.6716028,8.923697,1.1714262,7.2551274,1.7728803,-3.9071348,-3.576144,0.031872224,1.9608905,1.1462326,0.7835635,5.6610084,0.6033514,3.9198427,2.5225842,21.240086,0.3954393,431.20398,0.31310794,1184.0958,0.16318771,-62.07379,-1.4150465,1471.4426,0.15729828,855.8813,0.4053263,-69.084236,-1.1605368,2469.978,0.09230739,800.834,0.4181173,-71.85032,-1.0900342,-13.089658,-0.37978554,22.10427,0.31358632,0.0077822255,4.642949,-0.024170266,-0.4704491,0.24577013,0.7315623,23.027205,0.3454448,8.093887,1.3726946,8.178919,1.7388905,-7.842105,-1.7687707,-9.331512,18.810146,-0.038343992,-0.0063812747,0.1163521,2.7168992,1.6860044,0.41548383,0.40160033,0.1675862,0.22715108,-35.10184,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\47_CF61_2.wav,HC
34.57209,0.09913577,32.05806,34.118446,36.871407,4.813347,229.99347,578.56055,36.099667,38.09623,0.5463397,0.46334663,0.32443738,0.50170064,0.7517085,0.42727113,7.178233,3.8056264,5.3401856,2.8897488,0.26693588,0.70713323,17.724173,0.6035335,13.232769,0.73100084,2.6128666,4.4350142,-12.70875,-0.97319865,0.031084705,1.513459,1.1862653,0.7326143,6.8189764,0.5107235,5.539912,1.6435438,22.53363,0.353465,424.56625,0.21906146,1144.7551,0.15803374,-45.27015,-1.7831683,1444.3945,0.15265825,1000.54175,0.37719476,-53.871338,-1.2547607,2446.2256,0.070121184,582.2978,0.5268066,-54.86415,-1.2195108,-15.231838,-0.35552022,22.262154,0.3113599,0.021988848,1.5623044,-0.029147696,-0.36039418,0.29470128,0.6483543,21.156631,0.3745026,12.762584,0.7492312,3.048441,4.000712,-15.486968,-0.7355761,-10.776683,19.340055,-0.028126488,-0.013345045,0.15123996,4.873148,2.0628932,0.38256094,0.3925396,0.10737705,0.10957297,-33.728645,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\48_CF34_3.wav,HC
28.135897,0.1553555,24.841627,27.798235,31.016962,6.175335,309.69107,564.19885,45.77271,49.177948,1.0979388,0.6470165,0.37973148,0.99916065,1.6901283,1.3103969,15.11395,8.571487,11.957221,7.121718,0.7370348,0.8355415,23.111,0.5866509,7.057721,1.7619673,8.873513,1.6973014,-11.779466,-1.3717307,0.044785723,1.5425386,1.2136024,0.79041874,4.9307323,0.74258626,0.15190947,60.588142,21.17729,0.4539675,394.17923,0.25215706,1119.9851,0.17077637,-52.110615,-1.6183481,1369.2351,0.1410151,793.26575,0.3113405,-59.62463,-1.2936581,2430.2595,0.07444505,622.94507,0.36342016,-65.34801,-1.127061,-14.473191,-0.41518623,24.593548,0.25753385,0.020881565,1.6738124,-0.027749345,-0.47393095,0.9084655,0.66602194,28.70931,0.32172284,5.74763,2.2318792,11.488582,1.3827705,-16.055422,-0.99137235,-10.296495,20.176046,-0.03881817,-0.010134148,0.20042223,3.7276134,1.5426309,0.48337835,0.39541385,0.16353846,0.26281568,-23.292845,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\49_CM54_4.wav,HC
29.456497,0.15679419,26.996902,29.698694,32.90943,5.912529,220.45447,348.20044,87.19332,86.448784,0.6703995,0.5743538,0.33522335,0.58511806,0.9686133,0.63338995,8.971031,4.962103,6.511832,4.0139785,0.39948803,1.2407714,19.65458,0.6241493,12.939517,0.9162718,3.3102996,3.9253662,-1.6243441,-6.734076,0.05223257,1.6923577,1.2661891,0.8276141,5.3092885,0.73358107,3.6953773,2.9405446,22.282028,0.42685282,489.6359,0.26354915,1228.4634,0.16869515,-61.903748,-1.4219165,1572.7085,0.1690482,959.50037,0.48057446,-70.17102,-1.1419244,2561.681,0.09355828,893.3641,0.5161506,-72.19579,-1.089392,-16.3603,-0.35722595,23.680275,0.30893818,0.002338981,14.715324,-0.03972179,-0.33209938,0.45816272,0.760738,24.946045,0.34178886,12.156227,1.0093279,1.7565519,8.092706,-4.086495,-2.7091572,-12.934857,21.604502,-0.047042355,-0.015816016,0.25543112,4.152961,2.4711697,0.277,0.24632499,0.119532704,0.105753936,-28.946854,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\50_CF46_2.wav,HC
31.2069,0.23094638,30.32483,33.367195,35.981716,5.656887,240.77185,466.3361,173.11003,332.38477,0.68719935,0.48867682,0.4009222,0.5976602,0.95321304,0.5522908,9.136911,4.8176484,6.1846733,4.0271134,2.038956,1.4359651,20.524761,0.51082957,11.38494,0.87908673,4.650136,3.0108006,-3.9252534,-4.2171807,0.038705394,1.959159,1.3586977,0.7673186,4.922463,1.2668186,-0.4041835,-52.74853,18.628687,0.97747356,504.67255,0.37060437,1116.6501,0.21887626,-89.02955,-1.0541775,1535.7839,0.1687579,933.57245,0.3883385,-93.87964,-0.92000854,2593.573,0.099282734,749.53735,0.4636079,-96.39162,-0.87373966,-18.814915,-0.43819496,29.185389,0.3619698,-0.039984584,-1.4872723,-0.027636016,-0.45046622,1.4785864,1.6381617,23.61966,0.30895215,8.726139,1.0820403,2.090325,7.0916543,-11.333438,-1.3580192,-25.210785,36.743607,-0.104597725,-0.014167175,2.826946,3.8484428,3.1771247,0.17424999,0.2659289,0.1302721,0.116250634,-18.373394,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\51_CF52_2.wav,HC
33.584087,0.11976203,31.635826,33.773643,36.301624,4.665798,137.0365,271.74414,78.017395,164.40538,0.6062417,0.77586347,0.18710601,0.49643302,0.9446528,0.7575468,12.362915,7.892952,11.55542,9.065828,0.33401105,1.0068889,19.259459,0.79307693,2.7430282,4.6965976,15.194802,0.919108,-6.6172724,-2.852091,0.034906894,1.7435024,1.2891182,0.9058993,7.6802416,0.5406589,4.4826612,3.0282905,19.122957,0.69315535,472.5733,0.39694506,1123.6732,0.20452368,-83.74352,-1.072485,1509.791,0.15672061,746.00073,0.44990045,-81.290016,-0.99358755,2611.9521,0.09200281,763.3252,0.6325389,-84.56268,-0.9254768,-13.437961,-0.50195724,22.905495,0.3502484,0.013990281,3.1070824,-0.019887045,-0.6815139,0.4229496,0.8543596,26.753336,0.40935382,1.0638535,12.780494,17.864935,0.85181165,-13.966719,-1.330647,-10.4445,20.569849,-0.05519803,-0.0013647912,0.15703617,3.9439297,2.7592769,0.23137932,0.1718053,0.12075472,0.1547225,-31.002985,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\52_CF29_3.wav,HC
29.998476,0.13756186,27.891481,30.63133,32.730335,4.838854,237.60037,373.15936,75.17276,69.88006,0.5486925,0.5538235,0.2752984,0.47677112,0.7646093,0.4893109,9.159703,5.7623234,4.898341,3.3616252,0.23289193,0.7573151,14.534686,0.75496686,4.6009884,2.1227334,0.45732352,24.069992,-0.46697047,-25.072163,0.04751223,1.9474685,1.6826336,0.747358,3.384559,1.1605945,-2.0842984,-3.5070732,12.886646,0.6955574,425.2275,0.23514602,1139.1329,0.1767929,-80.35721,-1.1721045,1432.1201,0.12960619,877.5602,0.36195195,-83.507675,-1.0653067,2387.2236,0.06671575,814.7843,0.3606514,-85.20635,-1.0259604,-9.468931,-0.50833315,17.196993,0.4080735,0.0068121864,3.8452055,-0.026271729,-0.45674187,0.29536334,0.6448563,20.20733,0.37167603,2.5655248,4.1459813,-0.89508104,-13.823094,-5.221168,-2.097749,-8.85957,17.544771,-0.03704977,-0.0073729805,0.13334104,3.5790703,2.4338007,0.24343999,0.19013721,0.15921739,0.18946674,-35.873203,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Reading-Task\audio\HC\53_CF52_1.wav,HC
