F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file_path,folder
30.773218,0.14780593,30.167809,31.958483,33.915047,3.7472382,44.745144,5.4960623,21.817263,0.0,0.5163747,0.3855436,0.31971365,0.5011058,0.6947134,0.37499976,4.4647646,2.985617,5.570526,3.8737204,0.2413168,0.494996,22.888762,0.35557234,13.097454,0.4782601,10.641341,1.0281421,5.6651225,1.3588486,0.061666705,2.6038506,1.0596037,0.88618004,6.6423683,0.58266413,6.548343,0.7973765,22.772097,0.18988463,459.18018,0.27654058,1368.7965,0.12006632,-57.125427,-1.3477352,1503.1602,0.14079492,1133.0212,0.3593252,-65.71899,-1.0292934,2481.8738,0.07554263,818.8209,0.3957043,-68.01144,-0.9735869,-16.530085,-0.23832867,24.657427,0.23341158,-0.0020138961,-15.440503,-0.019587541,-0.522582,0.25374714,0.44417265,25.505041,0.2844521,13.989796,0.44305757,10.605472,1.161012,4.7882967,1.7756547,-12.338002,20.125362,-0.026992703,-0.0065270266,0.2406555,6.0402684,4.255319,0.17166665,0.15015732,0.054,0.03826225,-33.854214,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\37_PF40_3\37_PF40_3_4.wav,37_PF40_3
32.263046,0.07255296,31.298578,31.91269,33.568123,2.2695446,25.40702,25.351068,30.936853,16.880396,0.61796814,0.34819445,0.40842223,0.6103651,0.8084997,0.40007746,6.8813477,3.8501406,4.4927135,3.1733303,0.2559335,0.5647198,25.885653,0.3239269,12.438629,0.6999136,14.696221,0.7180476,3.2476566,2.7511375,0.026001418,1.392257,1.0538872,0.94604045,7.7086644,0.53476655,2.3240077,3.4543247,19.725359,0.4387081,507.54712,0.2896166,1315.5385,0.10920049,-17.375042,-1.9993664,1632.036,0.15076225,941.3891,0.4260076,-32.50821,-0.9167996,2586.6174,0.0916962,889.79535,0.46265826,-33.45588,-0.8873148,-16.770277,-0.26440307,23.337564,0.27863574,0.003410293,7.5754924,-0.027220247,-0.36229604,0.25990486,0.56085163,26.67071,0.2856939,12.54636,0.7050566,14.685515,0.7303529,3.0031974,3.0151746,-11.628728,19.173883,-0.048581418,-0.012181905,0.25535947,5.0125313,1.0178118,0.9375,0.9404354,0.04,0.02,-31.9326,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\37_PF40_3\37_PF40_3_5.wav,37_PF40_3
31.16763,0.11955406,30.336227,31.752281,33.226273,2.8900452,148.13844,132.17194,9.911165,10.451255,0.6323618,0.33917803,0.4137849,0.62723434,0.8308096,0.4170247,4.110322,1.748576,3.7363107,2.1142237,0.24390903,0.56782746,28.052988,0.3166137,11.613158,0.67499095,13.333171,0.98904294,2.0652485,5.084967,0.025533924,2.9367735,0.78952867,0.9563067,8.733961,0.45858067,-1.2560458,-10.486289,17.95251,0.775671,564.0091,0.31925756,1359.108,0.19529262,-32.639366,-1.7485793,1635.6774,0.18434426,1063.301,0.46818188,-44.061428,-1.154042,2648.8606,0.102245815,916.4163,0.4362031,-46.87643,-1.066611,-17.555458,-0.27510512,26.527687,0.31451195,0.0006480828,45.80524,-0.02572287,-0.48653582,0.24974799,0.56621206,30.467634,0.1840764,12.161113,0.64146644,13.160004,1.0447367,1.5721922,6.8725924,-6.965632,12.782846,-0.03460296,-0.011398127,0.21560897,3.7783375,1.534527,0.5733333,0.57725406,0.072,0.030594116,-30.899332,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\37_PF40_3\37_PF40_3_6.wav,37_PF40_3
22.093027,0.16292235,19.927633,21.072939,23.649933,3.7222996,433.23328,958.1473,84.60477,167.39224,0.6327957,0.48776102,0.35231626,0.5797351,0.89380693,0.5414907,6.551942,3.563415,4.658047,2.9374175,0.29760394,0.62519044,21.152687,0.5567618,6.222628,1.4377894,-0.1292673,-87.66368,-8.945364,-1.3623366,0.032187637,1.9528917,1.3012745,0.7993076,2.269978,1.277498,0.9429906,4.355105,17.095417,0.38797128,525.8276,0.39294317,1281.7642,0.14871186,-52.4789,-1.6747674,1522.7152,0.22043364,995.2268,0.37057802,-59.05151,-1.4051279,2552.971,0.13894181,738.2682,0.36253068,-64.23851,-1.2391413,-13.478704,-0.39069727,22.3449,0.231324,0.014504459,2.0085344,-0.02921002,-0.5662416,0.34784538,0.54039466,26.61639,0.25832278,5.1445303,1.77758,-0.10996421,-114.8888,-11.971519,-1.0369928,-10.845682,20.228477,-0.035396636,-0.010290709,0.16780175,3.6224978,2.1093001,0.33636364,0.35995632,0.13526316,0.13441367,-33.120415,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_1.wav,38_CM27_3
21.175766,0.16746587,19.433697,20.521606,21.468895,2.0351982,258.83832,349.89343,40.147045,44.605377,0.49838826,0.49372673,0.26286367,0.4414963,0.7318004,0.4689367,5.3043876,3.132252,4.037027,3.523506,0.57108057,0.88989866,19.969303,0.4669982,8.718643,0.9417102,1.7023518,6.526949,-7.007731,-2.0677958,0.031144489,1.5130287,1.5883266,0.8869424,1.352157,2.586182,3.6587632,1.7317983,16.6633,0.42164928,479.22678,0.30437666,1264.2521,0.20831418,-83.83851,-1.1699413,1431.8127,0.1870956,1031.5162,0.31938222,-88.211,-1.068268,2536.688,0.0956403,826.7867,0.35777476,-93.901054,-0.9493696,-15.65637,-0.45877108,27.750053,0.2815221,-0.02720569,-1.2139844,-0.028866123,-0.48574615,0.5071273,0.74819446,24.840973,0.2701204,6.5959373,1.3467902,-0.5030147,-25.142477,-13.488139,-1.0910628,-23.229237,34.72717,-0.08454694,-0.01393727,0.6590367,2.7586207,2.2145329,0.25125,0.23497006,0.17999999,0.17097148,-30.092936,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_10.wav,38_CM27_3
21.985332,0.12254064,19.464882,21.930073,23.895145,4.4302635,84.063705,93.22337,23.836409,27.126287,0.509719,0.40889663,0.31072617,0.49006557,0.69517756,0.3844514,4.318108,2.6134577,3.442283,2.360174,0.78423876,1.1028658,22.304089,0.43699068,11.980738,0.58540225,0.082814686,133.22949,-9.230196,-1.3980983,0.02735427,1.3332707,1.3512295,0.8782302,1.3633794,2.9596653,2.9647446,3.1169434,18.845936,0.37222826,498.57407,0.28608218,1280.5281,0.14605282,-78.139366,-1.2361977,1449.5181,0.2115829,1156.2654,0.2935105,-84.652725,-1.0773875,2547.3003,0.10139539,857.14764,0.3497939,-90.583755,-0.95370233,-18.352232,-0.3754203,29.868458,0.21110915,-0.027257906,-1.3265969,-0.031560414,-0.3714366,0.6679176,1.1177194,27.471485,0.1835455,11.074379,0.6595083,-0.43003345,-27.046206,-15.375897,-0.74800295,-23.39256,35.659336,-0.08558608,-0.015675638,0.9704192,3.2258067,2.118644,0.27666664,0.35281092,0.17533332,0.14183871,-27.951109,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_11.wav,38_CM27_3
21.457602,0.09015258,20.745226,21.353495,22.530813,1.7855873,64.645836,31.751505,116.78164,173.7594,0.6292776,0.43667156,0.37601173,0.59226424,0.88372153,0.5077098,7.1794195,3.3578353,6.097799,5.3267565,0.76018786,0.8679952,26.804602,0.23733275,7.6072245,1.0984668,2.5045304,4.670453,-11.085891,-1.0519731,0.031656314,2.6673877,1.2630951,0.8582029,1.8633604,1.632679,3.0021734,2.7307308,17.40518,0.5697226,497.77252,0.30075553,1216.7981,0.17630108,-45.68484,-1.8308527,1476.892,0.20038545,1062.1549,0.39683557,-53.613884,-1.4918338,2574.5974,0.10422565,853.09937,0.2984692,-61.142273,-1.2320714,-17.41128,-0.40394658,30.453938,0.26940444,-0.033691585,-0.963962,-0.028867574,-0.36549476,0.7163705,0.7438946,28.917284,0.17586817,6.7249417,1.3551266,0.34985206,34.027615,-14.231112,-0.77893335,-25.38887,36.976784,-0.07383432,-0.019274095,0.9344704,3.2894738,2.672606,0.27416664,0.38125795,0.096,0.073647805,-27.541685,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_12.wav,38_CM27_3
21.370308,0.16996339,19.405922,20.513668,22.39326,2.987337,397.3883,962.7447,92.856674,124.77605,0.53128064,0.4462497,0.33110946,0.4862377,0.7078245,0.37671506,6.19037,3.6103187,5.364505,2.738434,0.8050585,0.8235724,23.07359,0.37353137,8.153279,0.94646937,6.4357285,2.1562922,-4.380299,-2.9961257,0.037107117,1.5977337,1.7698084,0.744985,1.3184261,2.8048992,1.1221759,3.134819,15.011735,0.40541846,477.3779,0.2598362,1247.101,0.19811492,-72.31593,-1.3066978,1480.0333,0.16021024,1016.7991,0.3930462,-79.65544,-1.1149893,2541.896,0.09561791,892.01404,0.36307204,-83.31822,-1.0306957,-18.52319,-0.33824423,29.762354,0.23929864,-0.034520116,-0.928622,-0.027316274,-0.4588217,0.7554636,0.7810695,26.624022,0.21575668,6.3292685,1.3179137,6.4630876,2.4303136,-8.265205,-1.6194566,-24.696209,36.26086,-0.08340389,-0.014859998,0.9085957,4.901961,3.046595,0.19794117,0.251136,0.1165625,0.15369631,-27.729485,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_13.wav,38_CM27_3
21.102879,0.14361985,18.92363,20.457184,23.062706,4.139076,159.53717,102.8348,48.45482,71.493805,0.4315952,0.59632677,0.22354017,0.3247975,0.6467657,0.42322552,6.9608207,4.2936773,3.6943104,2.8517306,0.7453783,0.73149663,16.681664,0.54284626,9.689935,0.7311497,8.076407,1.2784829,1.6240056,6.24889,0.050147474,1.9357654,1.6976779,0.7738391,0.102471694,47.147564,0.2976791,40.74569,14.771094,0.7886381,489.4621,0.289886,1216.8252,0.17181422,-132.11115,-0.70286465,1564.9003,0.16169484,1029.7969,0.3321132,-136.76154,-0.6311794,2545.6704,0.11554289,1007.5867,0.4226852,-138.1238,-0.6111664,-19.137856,-0.34499776,29.323435,0.2621311,-0.038788017,-0.7726751,-0.025872706,-0.37904513,0.78265774,0.5890009,24.985146,0.24398215,7.396216,1.2847091,8.667804,1.66995,-6.293425,-1.6316004,-25.535513,36.868015,-0.0983327,-0.011643924,0.7257472,2.26601,1.9821606,0.166,0.1931942,0.3538889,0.62742984,-28.847433,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_14.wav,38_CM27_3
21.139896,0.2091256,18.698055,19.984003,22.316364,3.618309,267.2465,668.3265,54.669754,61.034954,0.5311273,0.5900696,0.2573647,0.4476186,0.7527825,0.49541783,6.125078,4.124064,5.0937943,4.2655993,0.29604903,0.8111889,18.899805,0.5704842,6.1422,1.349253,2.240339,5.943121,-5.0418496,-2.362673,0.03769326,1.443715,1.4658341,0.74969596,1.1878282,2.5387623,2.5063818,3.2435937,15.797576,0.4655278,450.37152,0.28652084,1173.5192,0.15672171,-70.29512,-1.3866156,1453.5425,0.14095454,900.9825,0.3384314,-77.526886,-1.1758518,2461.0159,0.09517572,867.70764,0.3686938,-81.07009,-1.091327,-13.540177,-0.32228416,23.21073,0.2806434,0.0005615405,54.567444,-0.025231188,-0.49443412,0.37036085,0.70002097,24.71013,0.29630488,5.24668,1.6863778,4.4045773,3.4965048,-8.110289,-1.5252565,-12.528906,23.242138,-0.04318687,-0.010053901,0.16118093,3.0833333,1.6750419,0.3695,0.37798777,0.2075,0.23010595,-33.3605,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_2.wav,38_CM27_3
21.169638,0.13740358,19.258184,20.584461,22.454678,3.1964931,226.52359,368.98633,55.98033,67.76417,0.60104674,0.5509478,0.32768545,0.5222803,0.81704617,0.48936072,6.635544,4.0136547,5.7729163,5.1409273,0.8391512,1.0128802,21.820871,0.44516435,8.07237,1.1210073,4.1879883,3.2567592,-3.0714505,-4.9626093,0.033669338,1.7157637,1.5172498,0.8026574,0.5072663,7.469441,1.844939,6.4539437,16.079906,0.8007437,481.21225,0.31274074,1205.3529,0.19701496,-87.4371,-1.1179141,1489.0895,0.1757311,951.51514,0.38361025,-93.84743,-0.98052216,2536.3638,0.10522909,914.6073,0.36078784,-97.67821,-0.9077364,-16.58475,-0.3776866,27.737669,0.27799833,-0.023960821,-1.4378804,-0.027778678,-0.49902117,0.7319105,0.7643507,26.953579,0.2356926,6.3349576,1.4288768,4.6950536,3.3302658,-9.393453,-1.5724523,-23.098047,36.123318,-0.087159984,-0.012582086,0.97976524,2.9535866,1.9830949,0.2772131,0.38236585,0.20704918,0.28496385,-26.711058,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_3.wav,38_CM27_3
19.32379,0.11187885,18.060354,19.194548,20.112427,2.0520725,158.70178,129.74506,65.45317,84.56781,0.52754796,0.4216411,0.34267715,0.45077923,0.7209587,0.37828156,6.968251,4.609979,4.9174776,3.6276326,0.35776943,0.6462158,23.51223,0.42430118,10.452724,0.93834966,0.8181278,15.013981,-8.262804,-1.68279,0.053625632,1.5902178,1.3673975,0.91343814,0.4868966,6.651587,3.3771963,0.8066976,19.796352,0.31222373,478.27625,0.30858728,1299.5558,0.1660672,-41.50939,-1.9286566,1473.0044,0.20137471,1054.5101,0.35407078,-50.565876,-1.5014689,2540.4058,0.118665814,828.9442,0.35574368,-57.178738,-1.2604704,-16.504581,-0.33723894,26.72251,0.2280389,-0.0074429596,-4.0968027,-0.02987152,-0.51558685,0.368178,0.5991374,27.20914,0.20943888,10.0936575,1.0292604,0.9837001,13.334556,-10.160636,-1.3960077,-14.25271,24.5785,-0.040141,-0.013485742,0.32844934,4.045512,2.1711366,0.35,0.29279584,0.089411765,0.046963137,-33.574955,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_4.wav,38_CM27_3
20.241432,0.11111278,18.86733,19.855497,21.32144,2.4541092,185.3199,183.59378,44.12527,56.64192,0.48507887,0.43909863,0.2834928,0.4577325,0.6626303,0.37913752,5.7322373,3.6541827,4.31553,3.1903558,0.64707786,0.976294,20.181528,0.50133663,11.1813,0.70892835,5.0339646,2.4687767,-2.8302453,-4.467289,0.038517307,1.8128136,1.479384,0.8667503,0.5047192,7.6299014,2.153079,3.1002364,17.346401,0.48797357,506.22897,0.32609835,1246.4304,0.1792939,-87.25808,-1.1248336,1547.4459,0.17595983,1009.23535,0.39365947,-94.927086,-0.9628625,2595.7705,0.118331075,931.4719,0.35753372,-97.90853,-0.90639704,-18.566149,-0.3353973,29.238745,0.261589,-0.0261174,-1.2980754,-0.027817504,-0.46965456,0.5901012,0.81296,25.716085,0.25554898,9.578506,0.8594674,5.5956655,2.5955431,-7.6395497,-1.7156948,-23.40419,35.045193,-0.078428075,-0.014356001,0.7178006,3.5955746,2.4315176,0.22050633,0.24473126,0.1725641,0.21851148,-28.855164,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_5.wav,38_CM27_3
21.535898,0.1291477,19.81904,21.25409,22.70399,2.8849506,157.15662,244.88483,44.341312,74.975006,0.5694009,0.45493993,0.34257817,0.52880013,0.77092797,0.4283498,6.4320846,3.8945262,5.1654663,3.5704706,0.68780667,0.86245966,21.586893,0.5132893,9.59028,0.9128207,4.5034003,2.7184343,-3.3233433,-3.8627222,0.033313114,1.3104738,1.4226426,0.8276432,1.4576429,2.3745172,2.5614157,2.8939269,18.119112,0.49904776,497.28546,0.30451727,1243.5364,0.189282,-74.94537,-1.2815847,1526.3608,0.18102838,1020.19305,0.3676493,-82.84712,-1.0834924,2568.9072,0.12199918,908.75635,0.3812367,-86.7743,-0.99839073,-18.030582,-0.37716216,28.618872,0.27800232,-0.024760583,-1.3424824,-0.02849643,-0.49674594,0.66831106,0.78550386,27.043152,0.25559595,8.361782,1.0886302,4.452738,3.0669246,-7.3787932,-1.8001446,-21.330824,32.686634,-0.07396005,-0.01356693,0.71764016,3.4703994,2.5102162,0.23645349,0.20872167,0.1492638,0.1817183,-28.508385,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_6.wav,38_CM27_3
22.301006,0.16374359,19.563503,21.495153,24.178585,4.615082,192.45229,192.262,50.190365,35.795845,0.58401656,0.4412318,0.36028963,0.54915625,0.7808381,0.42054844,5.858445,3.6600256,5.4156475,3.1385725,0.55084217,0.6981684,22.871271,0.41541955,9.2547035,0.8675956,1.4523604,8.113976,-6.2428727,-1.8207022,0.045236006,1.479639,1.6899093,0.7199115,1.1995817,2.964163,2.1444364,4.2666473,18.746525,0.3381412,473.23624,0.28794742,1244.5835,0.20115033,-54.633545,-1.6061045,1427.6185,0.16559124,1040.8025,0.35446924,-62.43506,-1.3328516,2495.919,0.10525855,855.8356,0.36623487,-68.754555,-1.1477493,-15.753707,-0.40034863,27.780657,0.25557327,-0.021117216,-1.5243789,-0.024212828,-0.4501489,0.53767073,0.64003694,26.29691,0.26693875,7.426418,1.0785296,0.4469611,28.305653,-9.211805,-1.2484515,-21.055927,32.685905,-0.06700426,-0.015763516,0.56127834,3.9080462,2.617398,0.2652941,0.24241717,0.1048387,0.09641546,-30.351484,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_7.wav,38_CM27_3
21.080753,0.1314724,19.497128,20.338968,22.437845,2.9407177,151.49905,192.81845,59.19957,83.50347,0.55184716,0.63378537,0.26691303,0.44541544,0.7824409,0.51552784,8.011705,5.839953,5.950857,4.3824196,0.89180934,1.2917439,20.45082,0.51936847,9.656106,0.81535655,4.58527,2.4569535,0.25933793,46.373573,0.031321883,1.6551532,1.5562351,0.7325251,0.37724972,10.778648,1.9447775,3.6519372,18.247719,0.48295918,490.69498,0.32177007,1237.9703,0.17220879,-92.99519,-1.0586101,1492.8289,0.1699324,1001.6144,0.33146197,-99.353355,-0.9317792,2562.0095,0.12130569,909.91187,0.38301224,-103.381226,-0.8582283,-17.898445,-0.36633065,29.833117,0.25852337,-0.035092283,-0.97654545,-0.024959326,-0.4029597,0.9559968,1.2826868,27.53303,0.21787542,7.612873,1.1070496,4.6737103,2.8496144,-3.8797708,-3.3230956,-22.655571,33.850533,-0.08332155,-0.013157528,0.8233669,3.070866,1.8181819,0.28652173,0.25460297,0.2657143,0.41376978,-25.510344,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_8.wav,38_CM27_3
21.695942,0.10946059,19.85706,21.477707,22.895082,3.038023,110.81747,80.10611,28.337019,25.042828,0.70370764,0.478115,0.45263052,0.62659407,0.8862138,0.43358326,6.5295124,3.268495,5.8564544,3.3717775,0.77433896,0.7963791,24.388725,0.42426613,9.338819,0.8115365,3.522957,3.6412957,-11.272794,-1.4554552,0.03917009,1.8097044,1.3934656,0.84547603,0.5532315,6.76387,3.0028834,1.2510808,19.71608,0.2627348,501.64853,0.324988,1321.8109,0.18505102,-36.436356,-2.0559967,1448.598,0.19821227,1062.861,0.29744953,-43.254776,-1.6501142,2582.0237,0.11433131,835.50354,0.40589765,-51.57625,-1.2977898,-16.708824,-0.40416622,27.666254,0.24304414,-0.023780024,-1.3773118,-0.03098617,-0.49690312,0.77366173,0.80667496,27.787838,0.2267685,8.483829,0.81497747,1.8767962,6.719385,-14.774395,-1.0708013,-19.402603,29.23105,-0.076612666,-0.013125529,0.8290821,4.263566,2.357564,0.3383333,0.28907418,0.08444445,0.07470105,-27.245405,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_CM27_3\38_CM27_3_9.wav,38_CM27_3
31.393526,0.13210309,30.943903,32.385,33.377934,2.4340305,253.12321,366.1192,95.1788,186.64252,0.75402045,0.5343635,0.45274884,0.6626219,0.9927367,0.53998786,11.365293,6.8565984,7.5433693,5.9257755,0.6840207,0.83871704,23.355253,0.5005746,14.783849,0.81446886,6.681446,2.0920362,-9.598037,-1.6172229,0.047022223,1.7672689,1.4520007,0.71537507,5.8998723,0.6483889,3.7461607,2.9024074,26.666925,0.40344554,525.6904,0.22808564,1251.9325,0.16492707,-55.746056,-1.5247489,1636.0834,0.17788444,1049.9836,0.4731741,-68.37481,-1.1156837,2716.9543,0.10342878,923.49756,0.48061082,-72.0136,-1.0258192,-20.287085,-0.34967217,29.93085,0.26194686,-0.024485156,-1.271015,-0.036300316,-0.46549386,0.7313696,0.7016139,27.528652,0.33746195,15.083071,0.82457066,6.3103027,2.39177,-13.756584,-1.1222807,-20.32787,30.294577,-0.068346485,-0.020338213,0.5557183,2.485848,1.9002961,0.37922075,0.3822414,0.14876923,0.22857086,-26.724468,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_PF31_2\38_PF31_2_1.wav,38_PF31_2
32.10433,0.10556959,31.225552,32.27626,34.086327,2.860775,448.09525,628.60736,50.41283,51.925297,0.80508065,0.5203674,0.4134519,0.7362871,1.1503721,0.73692024,10.375145,6.124028,7.8981843,5.449534,0.81122684,0.7147928,24.251392,0.44299197,14.744359,0.81940925,7.457503,2.0717778,-9.439808,-1.632572,0.046243288,2.0047996,1.2866734,0.68854743,6.9015384,0.5015743,2.755706,4.5516496,25.541317,0.52987367,534.7997,0.25050992,1249.708,0.19250101,-49.131447,-1.6243576,1663.2751,0.17012434,1063.2919,0.45561907,-62.82503,-1.1320788,2722.427,0.10669896,993.18304,0.5286455,-65.65428,-1.0570189,-21.173773,-0.3593569,30.748577,0.27517122,-0.03256517,-1.0353805,-0.035642937,-0.4645707,0.86632437,0.63893485,27.4889,0.32755342,14.9975815,0.8135407,8.625201,1.8585566,-13.32586,-1.1162794,-19.863949,30.94995,-0.064993516,-0.017360792,0.6334877,3.7305124,2.4022348,0.3116279,0.30960533,0.1109375,0.1303687,-25.59915,C:\Users\Elise\Desktop\COURS\S9 (papapapaaaaa)\Speech Processing\Project\Androids-Corpus\Androids-Corpus\Interview-Task\audio_clip\38_PF31_2\38_PF31_2_2.wav,38_PF31_2
